date,open,close,volume,cap,open_change,volume_change,cap_change
"Apr 14, 2019",164.48,167.84,4846298303,17734050269,-0.00085,-0.02279,0.02034
"Apr 13, 2019",164.62,164.51,4959301561,17380468169,-0.00435,-0.20488,-0.00122
"Apr 12, 2019",165.34,164.74,6237185309,17401765647,-0.06767,-0.2064,-0.00447
"Apr 11, 2019",177.34,165.5,7859383417,17479876008,0.00721,0.00031,-0.06665
"Apr 10, 2019",176.07,177.34,7856924879,18728058767,-0.02303,0.0294,0.00707
"Apr 09, 2019",180.22,176.11,7632529578,18596496042,0.03308,-0.17974,-0.02286
"Apr 08, 2019",174.45,180.26,9304964610,19031640376,0.05103,0.22495,0.03295
"Apr 07, 2019",165.98,174.53,7596176020,18424576820,0.00284,0.05988,0.05187
"Apr 06, 2019",165.51,165.95,7167016221,17516082778,0.0474,-0.04837,0.00274
"Apr 05, 2019",158.02,165.51,7531316908,17468192986,-0.02112,-0.05304,0.04735
"Apr 04, 2019",161.43,158.05,7953123529,16678477300,-0.01573,-0.25129,-0.02097
"Apr 03, 2019",164.01,161.46,10622456246,17035703564,0.1563,0.08098,-0.01514
"Apr 02, 2019",141.84,163.96,9826645698,17297572365,0.00262,1.13067,0.15619
"Apr 01, 2019",141.47,141.83,4611999536,14960828861,-0.00471,0.08542,0.00236
"Mar 31, 2019",142.14,141.51,4249050197,14925533137,-0.00155,-0.17409,-0.00394
"Mar 30, 2019",142.36,142.09,5144662127,14984615423,0.02167,0.00372,-0.00271
"Mar 29, 2019",139.34,142.5,5125602702,15025361637,-0.01184,0.23117,0.02223
"Mar 28, 2019",141.01,139.42,4163212475,14698609599,0.04105,-0.20371,-0.01102
"Mar 27, 2019",135.45,140.99,5228240093,14862394451,0.00296,0.16202,0.04094
"Mar 26, 2019",135.05,135.46,4499271679,14277816266,-0.01481,0.00419,0.00331
"Mar 25, 2019",137.08,135.03,4480516753,14230733149,-0.00896,0.05008,-0.01415
"Mar 24, 2019",138.32,136.99,4266845458,14434995337,0.00934,-0.03826,-0.00894
"Mar 23, 2019",137.04,138.24,4436568613,14565143357,0.00351,-0.0121,0.00785
"Mar 22, 2019",136.56,137.18,4490899266,14451740115,-0.0279,-0.11722,0.00412
"Mar 21, 2019",140.48,136.64,5087247796,14392427839,0,0.09072,-0.02866
"Mar 20, 2019",140.48,140.69,4664134462,14817151375,0.00883,0.09706,0.00132
"Mar 19, 2019",139.25,140.52,4251488129,14797612389,-0.00607,-0.06596,0.00834
"Mar 18, 2019",140.1,139.37,4551739879,14675181094,-0.01504,0.18933,-0.00434
"Mar 17, 2019",142.24,140,3827157729,14739201597,0.0314,-0.2091,-0.01671
"Mar 16, 2019",137.91,142.4,4839003569,14989691491,0.03249,0.0737,0.03432
"Mar 15, 2019",133.57,137.69,4506861856,14492364551,0.00278,0.00678,0.0299
"Mar 14, 2019",133.2,133.71,4476532147,14071628064,-0.01047,0.04956,0.0035
"Mar 13, 2019",134.61,133.26,4265162099,14022610219,0.00448,-0.09444,-0.00865
"Mar 12, 2019",134.01,134.44,4709988000,14144929392,-0.02075,0.0043,0.00468
"Mar 11, 2019",136.85,133.83,4689807419,14079044648,-0.00963,0.02432,-0.02126
"Mar 10, 2019",138.18,136.76,4578438499,14384860876,0.02439,-0.08649,-0.00862
"Mar 09, 2019",134.89,137.97,5011918715,14509873018,-0.02473,0.07119,0.02114
"Mar 08, 2019",138.31,135.13,4678816794,14209542041,-0.00453,0.07827,-0.02094
"Mar 07, 2019",138.94,138.03,4339206292,14513398954,0.0071,-0.05444,-0.00531
"Mar 06, 2019",137.96,138.79,4589054219,14590867639,0.07958,-0.03689,0.00681
"Mar 05, 2019",127.79,137.82,4764849990,14492117352,-0.03307,0.18878,0.07885
"Mar 04, 2019",132.16,127.77,4008171341,13432896659,-0.01951,0.16032,-0.03365
"Mar 03, 2019",134.79,132.25,3454374053,13900679027,-0.01144,-0.07814,-0.01439
"Mar 02, 2019",136.35,134.21,3747176425,14103698392,-0.00358,-0.00238,-0.0162
"Mar 01, 2019",136.84,136.44,3756124824,14335957425,0.00411,-0.17183,-0.00203
"Feb 28, 2019",136.28,136.75,4535438953,14365118213,-0.01268,0.01469,0.00469
"Feb 27, 2019",138.03,136.13,4469776860,14298070644,-0.0116,0.17896,-0.01409
"Feb 26, 2019",139.65,138.09,3791292839,14502464167,0.03063,-0.22853,-0.01227
"Feb 25, 2019",135.5,139.82,4914392068,14682597926,-0.14726,-0.17512,0.02936
"Feb 24, 2019",158.9,135.85,5957715043,14263873721,0.06874,0.31823,-0.14437
"Feb 23, 2019",148.68,158.8,4519468458,16670632412,0.01787,0.2113,0.06522
"Feb 22, 2019",146.07,149.09,3731099284,15649961167,-0.02196,-0.06624,0.0204
"Feb 21, 2019",149.35,146.13,3995766856,15337145738,0.02879,-0.11207,-0.02277
"Feb 20, 2019",145.17,149.55,4500094965,15694462393,-0.0084,-0.15266,0.02908
"Feb 19, 2019",146.4,145.35,5310842625,15250901019,0.1005,-0.01423,-0.00502
"Feb 18, 2019",133.03,146.1,5387525773,15327852479,0.07996,0.27182,0.0937
"Feb 17, 2019",123.18,133.6,4236081130,14014695490,0.00637,0.45779,0.08401
"Feb 16, 2019",122.4,123.26,2905833287,12928550184,0.00782,-0.03836,0.00963
"Feb 15, 2019",121.45,122.1,3021741615,12805280766,-0.00792,-0.09303,0.00598
"Feb 14, 2019",122.42,121.39,3331701628,12729213675,-0.00098,-0.01621,-0.00937
"Feb 13, 2019",122.54,122.55,3386585799,12849605819,0.01122,0.07525,-0.00003
"Feb 12, 2019",121.18,122.57,3149576429,12849965121,-0.02955,-0.02262,0.01063
"Feb 11, 2019",124.87,121.3,3222473887,12714795026,0.04572,0.02341,-0.02799
"Feb 10, 2019",119.41,124.81,3148766590,13080881910,0.00168,0.09156,0.04514
"Feb 09, 2019",119.21,119.43,2884650400,12515870173,0.13913,-0.21116,0.00151
"Feb 08, 2019",104.65,119.27,3656841347,12496945336,-0.00181,0.57164,0.1411
"Feb 07, 2019",104.84,104.54,2326764622,10951652648,-0.02538,-0.10269,-0.00351
"Feb 06, 2019",107.57,104.92,2593048199,10990266833,-0.00056,0.03068,-0.02335
"Feb 05, 2019",107.63,107.44,2515863999,11253035388,0,0.00962,-0.00336
"Feb 04, 2019",107.63,107.82,2491888675,11290969364,-0.02588,-0.01089,0.00321
"Feb 03, 2019",110.49,107.49,2519334757,11254870706,0.0281,0.05625,-0.02646
"Feb 02, 2019",107.47,110.43,2385157838,11560765573,0.00299,-0.06143,0.02636
"Feb 01, 2019",107.15,107.61,2541271519,11263815610,-0.01607,-0.10164,0.00527
"Jan 31, 2019",108.9,107.06,2828796031,11204735502,0.03311,-0.01586,-0.01681
"Jan 30, 2019",105.41,108.91,2874370355,11396282341,-0.01228,-0.00898,0.03149
"Jan 29, 2019",106.72,105.6,2900418606,11048347342,-0.05799,-0.13855,-0.00916
"Jan 28, 2019",113.29,106.59,3366895505,11150461958,-0.02764,0.21291,-0.05996
"Jan 27, 2019",116.51,113.41,2775888287,11861671822,0.0012,0.15078,-0.02632
"Jan 26, 2019",116.37,116.49,2412181169,12182338148,-0.01038,-0.07469,0.0011
"Jan 25, 2019",117.59,116.38,2606881898,12168932300,0.00111,0.03413,-0.00824
"Jan 24, 2019",117.46,117.36,2520843420,12269992351,-0.01053,-0.01412,-0.00061
"Jan 23, 2019",118.71,117.45,2556952198,12277481872,0.01366,0.00174,-0.01076
"Jan 22, 2019",117.11,118.75,2552507405,12410972241,-0.02115,0.05401,0.01372
"Jan 21, 2019",119.64,117.16,2421720343,12242940197,-0.04004,-0.18299,-0.01924
"Jan 20, 2019",124.63,119.47,2964108269,12483136112,0.02483,-0.02761,-0.04035
"Jan 19, 2019",121.61,124.52,3048261797,13007954846,-0.0165,0.32223,0.02917
"Jan 18, 2019",123.65,121.01,2305389800,12639234713,0.00065,-0.11129,-0.02191
"Jan 17, 2019",123.57,123.74,2594091285,12922347330,0.01445,-0.05548,0.00175
"Jan 16, 2019",121.81,123.55,2746469340,12899812275,-0.05698,0.00403,0.01258
"Jan 15, 2019",129.17,122.03,2735449164,12739543688,0.10421,-0.02239,-0.05435
"Jan 14, 2019",116.98,129.07,2798085735,13471754802,-0.07092,0.23358,0.10431
"Jan 13, 2019",125.91,116.9,2268263944,12199288487,-0.0127,0.02539,-0.07183
"Jan 12, 2019",127.53,125.97,2212109224,13143426379,-0.00219,-0.17074,-0.01223
"Jan 11, 2019",127.81,127.55,2667585234,13306214134,-0.15268,-0.21489,-0.0082
"Jan 10, 2019",150.84,128.63,3397734456,13416263931,0.00193,0.4341,-0.14692
"Jan 09, 2019",150.55,150.8,2369241197,15726845711,-0.00934,-0.03682,0.00312
"Jan 08, 2019",151.97,150.36,2459808140,15677889902,-0.03701,-0.09303,-0.00866
"Jan 07, 2019",157.81,151.7,2712108388,15814868678,0.0129,-0.16067,-0.03817
"Jan 06, 2019",155.8,157.75,3231294371,16442429109,0.00946,-0.03203,0.01371
"Jan 05, 2019",154.34,155.64,3338211928,16219974745,0.03646,0.06782,0.00701
"Jan 04, 2019",148.91,154.58,3126192535,16107068093,-0.04053,0.16816,0.0367
"Jan 03, 2019",155.2,149.14,2676164880,15536849936,0.09666,-0.19592,-0.03797
"Jan 02, 2019",141.52,155.05,3328240369,16150049902,0.06071,0.47351,0.10124
"Jan 01, 2019",133.42,140.82,2258709868,14665318370,-0.0472,-0.04225,0.05606
"Dec 31, 2018",140.03,133.37,2358360234,13886837730,0.01744,-0.11343,-0.04624
"Dec 30, 2018",137.63,139.86,2660086834,14560066114,-0.00607,-0.1606,0.01352
"Dec 29, 2018",138.47,138.02,3169029972,14365797196,0.18452,0.0124,0.00288
"Dec 28, 2018",116.9,137.65,3130201009,14324511544,-0.11386,0.19802,0.18097
"Dec 27, 2018",131.92,116.58,2612804378,12129493222,0.01563,-0.03958,-0.11579
"Dec 26, 2018",129.89,131.87,2720469126,13717858346,-0.07879,-0.17519,0.01575
"Dec 25, 2018",141,129.84,3298280609,13505089290,0.0793,-0.2453,-0.07394
"Dec 24, 2018",130.64,140.24,4370343387,14583457939,0.11401,0.22086,0.07264
"Dec 23, 2018",117.27,130.77,3579715061,13595887732,0.07135,0.5306,0.12016
"Dec 22, 2018",109.46,116.76,2338772939,12137481655,-0.05508,-0.11159,0.06653
"Dec 21, 2018",115.84,109.5,2632539990,11380357569,0.14591,-0.14077,-0.05766
"Dec 20, 2018",101.09,116.22,3063842618,12076674310,-0.0058,0.24725,0.14782
"Dec 19, 2018",101.68,101.27,2456482115,10521416481,0.06908,0.07858,0.00173
"Dec 18, 2018",95.11,101.11,2277514076,10503295749,0.11396,0.08378,0.06304
"Dec 17, 2018",85.38,95.13,2101453024,9880456239,0.01077,0.34208,0.11599
"Dec 16, 2018",84.47,85.26,1565817037,8853567311,0.00225,0.04655,0.00992
"Dec 15, 2018",84.28,84.44,1496176898,8766638124,-0.02713,-0.09405,0.00176
"Dec 14, 2018",86.63,84.31,1651491877,8751209554,-0.04445,-0.0587,-0.0256
"Dec 13, 2018",90.66,86.54,1754475622,8981108543,0.02314,0.14443,-0.04457
"Dec 12, 2018",88.61,90.59,1533050103,9400044026,-0.03243,-0.10217,0.01872
"Dec 11, 2018",91.58,88.95,1707497898,9227301064,-0.0359,-0.02786,-0.02971
"Dec 10, 2018",94.99,91.69,1756437577,9509816315,0.03205,-0.06352,-0.03614
